"","address","zip","year_built","BEPS_score","meets_beps","latitude","longitude","owner","property_name"
"1905","2100 NEW YORK AVE NE",20002,1956,"213.2","Yes",38.89865732,-77.03995792,"SALVATION ARMY","Salvation Army Harbor Light Center"
"1906","1818 NEW YORK AVE NE",20002,1934,"71","Yes",38.87460478,-77.00034328,"K M S STORAGE LLC","1818 New York Ave Office Building"
"1907","1850 NEW YORK AVENUE NE",20002,2016,"21.2","No",38.90497412,-77.03927386,"1850 NY AVE SELF STORAGE PARTNERS LLC","CubeSmart - #402"
"1908","1618 BLADENSBURG ROAD NE",20002,2008,"21.2","No",38.92673661,-77.08046548,"PUBLIC STORAGE INC","29207-Washington DC/Bladensburg Rd NE"
"1909","2412 FRANKLIN STREET NE",20018,1971,"66","Yes",38.89986441,-77.00852599,"TRUSTEES OF SECOND NEW SAINT PAUL'S BAPTIST CHURCH","Green Valley Apartments"
"1910","2900 NEWTON STREET NE",20018,1950,"66","Yes",38.92820775,-77.07369902,"HEDIN HOUSE PRESERVATION LP","Hedin House Apartments"
"1911","3001 BLADENSBURG RD NE",20018,1978,"66","Yes",38.92203033,-77.01620729,"FT LINCOLN SR VILLAGE 1","The Gettysburg"
"1912","3005 BLADENSBURG ROAD NE",20018,1977,"66","Yes",38.8780064,-76.96991478,"FT LINCOLN SR VILLAGE NO II ASSOCIATES","The Vicksburg"
"1913","3298 FORT LINCOLN DRIVE NE",20018,1981,"66","Yes",38.88028578,-77.00471328,"FT LINCOLN SR VILLAGE NO III ASSOCIATES","The Petersburg"
"1914","2441 MARKET STREET NE",20018,2012,"64","Yes",38.9149348,-77.00433076,"COSTCO WHOLESALE CORPORATION","Costco #1120 Washington DC"
"1915","3500 FORT LINCOLN DRIVE NE",20018,2001,"19","Yes",38.93485396,-77.07484036,"FORT LINCOLN NEW TOWN/PREMIUM DISTRIBUTORS LLC","Premium Distributors of Washington DC"
"1916","2435 MARKET ST NE",20018,2015,"64","No",38.88329373,-77.02851428,"LOWES HOMES CENTERS LLC","Washington DC"
"1917","2959 CARLTON AVENUE NE",NA,1923,"36","Yes",38.85666648,-76.98531679,"FRIENDSHIP PUBLIC CHARTER SCHOOL","Woodridge"
"1918","2250 26TH STREET NE",20018,1962,"Under Review","Under Review",38.87722555,-76.99925999,"WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY (WMATA)","T05 - Bladensburg Division Garage (2251)"
"1919","2250 26TH STREET NE",20018,1962,"Under Review","Under Review",38.90400283,-77.03159119,"WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY (WMATA)","T04 - Bladensburg Division HOMT (2250)"
"1920","2800 V STREET NE",20018,1956,"19","Yes",38.91793019,-77.02566542,"2800 V STREET LIMITED PARTNERSHIP","4359-0834"
"1921","2200 SOUTH DAKOTA AVENUE NE",20018,1982,"19","Yes",38.90159402,-77.03813749,"2200 SOUTH DAKOTA AVE LLC","The Goodwill Building"
"1922","2850 NEW YORK AVENUE NE",20002,1900,"185.5","Yes",38.88330139,-77.02749405,"ITT WASHINGTON DC CORPORATION CENTER LLC","Washington DC Corporate Center"
"1923","1917 BLADENSBURG ROAD NE",20002,2008,"54","Yes",38.88625159,-77.00312432,"SUTON ONE LLC","Suton One LLC/ Holiday Inn Express (hl085)"
"1924","2305 NEW YORK AVENUE NE",20002,2008,"54","No",38.91913462,-76.99921423,"SUTON TWO LLC","Fairfield Inn and Suites (fr221)"
"1925","1805 BLADENSBURG ROAD NE",20002,1978,"185.5","Yes",38.85504419,-76.97228579,"DISTRICT OF COLUMBIA","Fifth District Station"
"1926","2136 - 2146 H ST NE",20002,NA,"66","No",38.88326117,-76.99460547,"DISTRICT OF COLUMBIA HOUSING AUTHORITY","Langston Addition"
"1927","850 26TH STREET NE",20002,2015,"36","Yes",38.96585177,-77.00863935,"DISTRICT OF COLUMBIA","Browne Education Campus/Phelps ACE High School"
"1928","850 26TH STREET NE",20002,2015,"242.6","No",38.90779147,-77.04185477,"DISTRICT OF COLUMBIA","Car Barn Training Center"
"1929","850 26TH STREET NE",20002,2015,"36","Yes",38.89719715,-77.0286342,"DISTRICT OF COLUMBIA","Spingarn High School"
"1930","1600 MARYLAND AVE NE",20002,2012,"66","No",38.9749445,-77.02648733,"1600 MDA 55 OWNER LLC","Flats at Atlas"
"1931","1501 BENNING ROAD NE",20002,1978,"66","No",38.90228925,-77.01746068,"PENTACLE LIMITED PARTNERSHIP","Pentacle Apartments (pn118)"
"1932","1703 BENNING ROAD NE",20002,1979,"66","Yes",38.90207908,-77.04391273,"GALES PLACE ASSOCIATES LIMITED PARTNERSHIP","Benning Court (bn057)"
"1933","17TH ST SE",20002,NA,"192","No",38.94992208,-77.06627251,"DISTRICT OF COLUMBIA","Rosedale Community Center, Library and Pool"
"1934","601 15TH ST NE",20002,2003,"36","Yes",38.85373538,-76.9950471,"DISTRICT OF COLUMBIA","Miner Elementary School"
"1935","444 16TH STREET NE",20002,1976,"66","Yes",38.90144858,-77.05368765,"AZEEZE BATES LTD PARTNERSHP","Azeeze Bates (zz001)"
"1936","420 34TH STREET NE",20019,1954,"36","Yes",38.92524935,-77.03265478,"DISTRICT OF COLUMBIA","River Terrace Education Campus"
"1937","1801 MINNESOTA AVENUE SE",20020,2006,"5.9","No",38.95325905,-77.00102249,"DISTRICT OF COLUMBIA","Anacostia Pump Station Campus"
"1938","600 BARNES STREET NE",20019,2012,"66","Yes",38.90658818,-77.03006898,"PARKSIDE SENIOR L P","Parkside Senior LP"
"1939","600 KENILWORTH TERRACE NE",20019,2016,"66","Yes",38.84928314,-76.98064957,"CI GD PARKSIDE 7 LLC","The Grove at Parkside"
"1940","650 ANACOSTIA AVENUE NE",20019,NA,"36","No",38.87776879,-77.00644776,"DISTRICT OF COLUMBIA","Thomas Elementary School"
"1941","3760 MINNESOTA AVENUE NE",20019,1991,"66","Yes",38.90223251,-77.01801807,"UPPER ROOM HOUSING CORPORATION","Allen House: 3760 Minnesota Avenue Northeast"
"1942","3935 BENNING ROAD NE",20019,2010,"206.4","No",38.8829886,-77.02090702,"DISTRICT OF COLUMBIA","Benning (Dorothy I. Height) Library"
"1943","322 40TH STREET NE",20019,1977,"228.8","No",38.92784992,-77.03004161,"CEDAR EAST RIVER PARK LLC","East River Shopping Center"
"1944","4000 MINNESOTA AVENUE NE",20019,2000,"71","No",38.94062462,-77.06096456,"DISTRICT OF COLUMBIA","Department of Employment Services"
"1945","4020 MINNESOTA AVENUE NE",20019,2014,"66","No",38.90398197,-77.03338692,"PARK 7 RESIDENTIAL LP","Park 7"
"1946","3701 HAYES ST NE",20019,2005,"36","Yes",38.92887962,-77.0051065,"CESAR CHAVEZ PUBLIC CHARTER SCHOOLS FOR PUBLIC POLICY","Cesar Chavez Public Charter Schools For Public Policy"
"1947","3766 HAYES STREET NE",20019,1945,"66","No",38.91923116,-77.04510929,"MAYFAIR MANSIONS LIMITED PARTNERSHIP","Mayfair Mansions"
"1948","800 KENILWORTH AVENUE NE",20019,2006,"66","Yes",38.9226445,-77.0373941,"KENILWORTH AVE APARTMENTS LLC","Lotus Square (lt123)"
"1949","4095 MINNESOTA AVENUE NE",20037,1955,"36","No",38.8986655,-77.03047223,"DISTRICT OF COLUMBIA","Collegiate"
"1950","100 42ND STREET NE",20019,NA,"185.5","Yes",38.94695738,-77.06560886,"DISTRICT OF COLUMBIA","Old Sixth District Station"
"1951","130 42ND STREET NE",20019,1966,"66","No",38.94814578,-77.06640133,"L E HORNING","Benning Woods (bn058)"
"1952","4235 SHERIFF ROAD NE",20019,1969,"19","Yes",38.91709119,-76.9879582,"REPUBLIC NATL DISTRIBUTING COMPANY LLC","Republic NAtional Distributing"
"1953","1300 44TH STREET NE",20019,1959,"206.6","Yes",38.85174116,-76.97080705,"DISTRICT OF COLUMBIA","Kenilworth Recreation Center and Pool"
"1954","4448 PONDS STREET NE",20019,NA,"66","Yes",38.9143195,-77.02110242,"DISTRICT OF COLUMBIA HOUSING AUTHORITY","Kenilworth Courts"
"1955","1325 KENILWORTH AVE NE",20019,2017,"21.2","Yes",38.93999824,-77.06057172,"295DC LLC","1325 Kenilworth Avenue Ne (6688) - CubeSmart"
"1956","4415 CLAY STREET NE",20019,1950,"36","Yes",38.90292768,-77.03158979,"DISTRICT OF COLUMBIA","Smothers Elementary School"
"1957","4806 EAST CAPITOL STREET NE",20019,2007,"66","No",38.90749141,-77.03230572,"CARVER SENIOR APARTMENTS LIMITED PARTNERSHIP","Carver Senior Apartments"
"1958","50 49TH STREET NE",20019,1953,"185.5","No",38.9054583,-77.04039487,"DISTRICT OF COLUMBIA","Engine Company 30"
"1959","533 48TH PLACE NE",20019,1960,"36","Yes",38.90449779,-77.03698015,"DISTRICT OF COLUMBIA","Aiton Elementary School"
"1960","4800 NANNIE HELEN BURROUGHS AV NE",20019,2013,"66","Yes",38.84498694,-76.98614881,"4800 NHB LP","The Nannie Helen at 4800 - nb47"
"1961","4501 LEE STREET NE",20019,1910,"36","No",38.83389024,-76.99348095,"INTEGRATED DESIGN AND ELECTRONICS ACADEMY PUBLIC CHARTER SCHOOL","Integrated Design and Electronics Public Charter School"
"1962","4800 MEADE STREET NE",20019,1966,"36","No",38.88399877,-76.93360508,"DISTRICT OF COLUMBIA","Ron Brown College Preparatory High School"
"1963","1300 49TH STREET NE",20019,2010,"206.6","No",38.8964855,-77.03044767,"DISTRICT OF COLUMBIA","Deanwood Recreation/Aquatic Center and Library"
"1964","1100 50TH PLACE NE",20019,1961,"36","No",38.91427742,-77.02165599,"DISTRICT OF COLUMBIA","Houston Elementary School"
"1965","5002 HAYES STREET NE",20019,1942,"185.5","No",38.89707408,-77.02432854,"DISTRICT OF COLUMBIA","Sixth District Station"
"1966","5000 NANNIE HELEN BURROUGHS AVENUE NE",20019,1983,"50","Yes",38.90058098,-77.02999601,"GAHC3 WASHINGTON DC SNF LLC","GAHC Washington DC SNF LLC"
"1967","4960 EADS PLACE NE",20019,1946,"66","Yes",38.83188088,-76.99798907,"DISTRICT OF COLUMBIA HOUSING AUTHORITY","Lincoln Heights"
"1968","301 49TH ST NE",20019,2004,"36","No",38.92864608,-77.0135996,"DISTRICT OF COLUMBIA","Kelly Miller Middle School"
"1969","811 DIVISION AV NE",20019,1976,"36","Yes",38.89593195,-76.94893725,"DISTRICT OF COLUMBIA","Burrville Elementary School"
"1970","540 55TH STREET NE",20019,2011,"36","Yes",38.88550081,-77.00559024,"DISTRICT OF COLUMBIA","H.D. Woodson High School"
"1971","5600 EADS STREET NE",20019,1957,"36","Yes",38.90405424,-77.03776734,"DISTRICT OF COLUMBIA","Drew Elementary School"
"1972","5300 BLAINE STREET NE",20019,1919,"36","Yes",38.88365116,-77.01599019,"KIPP DC","Smilow"
"1973","245 53RD STREET NE",20019,1953,"66","No",38.87762928,-77.0171641,"DISTRICT OF COLUMBIA HOUSING AUTHORITY","Richardson dwellings"
"1974","301 53RD STREET SE",20019,1964,"36","No",38.95301638,-76.9977179,"DISTRICT OF COLUMBIA","C.W. Harris Elementary School"
"1975","5001 CENTRAL AVENUE SE",20019,1964,"206.4","Yes",38.91217391,-76.97674387,"DISTRICT OF COLUMBIA","Capitol View Library"
"1976","219 50TH STREET SE",20019,1950,"36","No",38.9021497,-77.04602884,"DISTRICT OF COLUMBIA","Nalle Elementary School"
"1977","5100 SOUTHERN AVENUE SE",NA,1975,"192","No",38.91348085,-77.0313129,"DISTRICT OF COLUMBIA","Benning Park Community Center and Pool"
"1978","4650 BENNING ROAD SE",20019,1975,"Under Review","Under Review",38.85226972,-76.96921205,"DISTRICT OF COLUMBIA","Fletcher-Johnson Middle School"
"1979","2700 JASPER STREET SE",20020,1949,"66","Yes",38.96054353,-77.03069115,"DISTRICT OF COLUMBIA HOUSING AUTHORITY","Knox Hill"
"1980","2455 ALABAMA AVENUE SE",20020,1988,"185.5","No",38.9012456,-76.94574585,"DISTRICT OF COLUMBIA","Seventh District Station"
"1981","2513 ALABAMA AVENUE SE",20020,2013,"66","No",38.89813174,-77.04728625,"ALABAMA AVE AFFORDABLE HOUSING L P","Roundtree Residences"
"1982","2425 25TH ST SE",20020,1983,"62","Yes",38.92340468,-77.02502748,"2425 25TH STREET SE LLC","2425 25th St SE"
"1983","2501 25TH STREET SE",20020,1965,"66","No",38.91169807,-76.9379485,"KEM ASSOCIATES LLC","Hillcrest House"
"1984","2335 RAYNOLDS PLACE SE",20020,2017,"36","Yes",38.92488338,-77.0044603,"LAUNCHPAD DEVELOPMENT ONE DC LLC","Rocketship Rise Academy"
"1985","2739 LANGSTON PLACE SE",20020,1963,"66","No",38.889501,-76.97985662,"DISTRICT OF COLUMBIA HOUSING AUTHORITY","Woodland Terrace"
"1986","1919 15TH STREET SE",20020,1909,"36","No",38.88303779,-76.94759927,"DISTRICT OF COLUMBIA","Ketcham Elementary School"
"1987","2101 14TH STREET SE",20020,1969,"185.5","No",38.94948908,-77.07937942,"DISTRICT OF COLUMBIA","Engine Company 15"
"1988","2100 MARTIN LUTHER KING JR AVENUE SE",20020,1989,"71","No",38.92093462,-77.07161525,"2100 MARTIN LUTHER KING ASSOCIATES LIMITED PARTNERSHIP","2100 MLK"
"1989","2101 MARTIN LUTHER KING JR AVENUE SE",20020,1947,"71","No",38.83553517,-76.99173286,"GEORGE T CURTIS III TRUSTEE","DC Lottery Building"
"1990","2235 SHANNON PLACE SE",20020,1962,"71","No",38.89647319,-77.01192104,"GEORGE T CURTIS III TRUSTEE","2235 Shannon Place"
"1991","2400 SHANNON PLACE SE",20020,2006,"36","No",38.90102214,-77.03033905,"DISTRICT OF COLUMBIA","Savoy Elementary School"
"1992","2427 MARTIN LUTHER KING JR AVE SE",20020,1919,"36","Yes",38.89926362,-76.92827274,"THURGOOD MARSHALL ACADEMY","Thurgood Marshall Acadmey"
"1993","1508 BUTLER STREET SE",NA,1963,"66","No",38.88422797,-77.01881122,"FINSBURY SQUARE LIMITED PARTNERSHIP","Cedar Heights"
"1994","2330 POMEROY ROAD SE",20020,1976,"139","Yes",38.93382359,-77.05784488,"DISTRICT OF COLUMBIA","Wilkinson Elementary School"
"1995","1565 MORRIS ROAD SE",20020,1951,"36","Yes",38.91834461,-77.034056,"DISTRICT OF COLUMBIA","Moten Elementary School"
"1996","1601 GAINESVILLE ST SE",20020,1965,"Under Review","Under Review",38.90831317,-77.04308172,"THE HILLWOOD CONDOMINIUMS","Hillwood Condominium Association"
"1997","2425 IRVING STREET SE",20020,1956,"185.5","No",38.95980106,-77.02627459,"DISTRICT OF COLUMBIA","Engine Company 32"
"1998","1230 SUMNER ROAD SE",20020,2016,"206.6","No",38.89761316,-77.03239577,"DISTRICT OF COLUMBIA","Barry Farm Recreation/Aquatic Center"
"1999","2641 BIRNEY PLACE SE",20020,1952,"66","Yes",38.81889777,-77.01016428,"WADE ROAD INVESTOR LLC","Parkchester"
"2000","2632 MARTIN LUTHER KING JR AVE SE",20020,2011,"66","Yes",38.89991834,-77.0536752,"MATTHEWS MEMORIAL BAPTIST CHURCH","Matthews Memorial Terrace LP"
"2001","2652 MARTIN LUTHER KING JR AVENUE SE",20020,1965,"66","Yes",38.90281779,-77.04408635,"PARKWAY HOUSE A CONDO","Parkway House"
"2002","2720 MARTIN LUTHER KING JR AVENUE SE",20032,2007,"229.4","No",38.92853078,-77.03362365,"DISTRICT OF COLUMBIA","Unified Communications Center"
"2003","2700 MARTIN LUTHER KING JR AV SE",20032,2014,"143.6","No",38.90166959,-77.01690428,"DISTRICT OF COLUMBIA","801 East Men's Shelter"
"2004","2615 BOWEN ROAD SE",20020,1965,"66","Yes",38.8777452,-77.00419066,"OXFORD MANOR LP","Oxford Manor Apartments"
"2005","2600 DOUGLASS RD SE",20037,1953,"36","No",38.94851112,-77.06518981,"DISTRICT OF COLUMBIA","Douglass"
"2006","2458 ELVANS ROAD SE",20020,1985,"66","Yes",38.89685991,-77.0485214,"DISTRICT OF COLUMBIA HOUSING AUTHORITY","Elvans Road"
"2007","2430 ELVANS ROAD SE",20020,1966,"66","Yes",38.89453584,-76.94984441,"PEOPLES COOPERATIVE ASSOCIATES INC","People's Cooperative Association, Inc. - 2430 Elvans Rd. SE"
"2008","1530 BRUCE STREET SE",NA,1965,"36","Yes",38.88028697,-77.01712626,"DISTRICT OF COLUMBIA","Johnson Middle School"
"2009","STANTON RD SE",20020,NA,"110.4","No",38.91237352,-77.03696198,"DISTRICT OF COLUMBIA","United Planning Org @ Frederick Douglass"
"2010","3264 STANTON ROAD SE",20020,1900,"36","No",38.92887364,-76.95927086,"DISTRICT OF COLUMBIA","Turner Elementary School"
"2011","1525 ALABAMA AVENUE SE",20032,2007,"64","No",38.92504223,-77.03688171,"CHR LLC","The Shops at Park Village (CRH) (sh171)"
"2012","1525 ALABAMA AVENUE SE",20032,2007,"64","Yes",38.93393529,-77.04303215,"CHR LLC","0384 Washington"
"2013","1351 ALABAMA AVENUE SE",20032,1972,"192","No",38.90057356,-76.92446144,"DISTRICT OF COLUMBIA","Malcolm X Opportunity Center"
"2014","1333 SAVANNAH STREET SE",20032,1983,"66","No",38.89630549,-77.00000666,"SOUTHEAST WASHINGTON DEVELOPMENT ASSOCIATES LP","Congress Park I"
"2015","1380 SOUTHERN AVENUE SE",20032,1982,"50","No",38.83774565,-76.99718103,"1380 SOUTHERN AVENUE RE LLC","serenity"
"2016","3700 9TH STREET SE",20032,1968,"66","Yes",38.90315505,-77.02571049,"PARKSIDE TERRACE DEVELOPMENT LLC","the overlook"
"2017","1200 MISSISSIPPI AVENUE SE",20032,2017,"66","Yes",38.935819,-77.02643495,"ARCHER PARK LP","Archer Park (rc102)"
"2018","3344 6TH STREET SE",20032,1967,"66","No",38.92672532,-77.03871291,"RANDLE HILL LLC","Randle Hill Apartments"
"2019","3200 6TH STREET SE",20032,1970,"36","No",38.91778629,-76.97575371,"DISTRICT OF COLUMBIA","King Elementary School"
"2020","642 MILWAUKEE PLACE SE",20032,2013,"36","Yes",38.90875479,-77.02372029,"FRIENDSHIP PUBLIC CHARTER SCHOOL INC","Tech Prep High"
"2021","645 MILWAUKEE PLACE SE",20032,1957,"36","No",38.91859671,-77.04548942,"FRIENDSHIP PUBLIC CHARTER SCHOOL INC","Southeast Academy"
"2022","3203 MARTIN LUTHER KING JR AVENUE SE",20032,1912,"185.5","Yes",38.94039805,-77.07674007,"DISTRICT OF COLUMBIA","Engine Company 25"
"2023","115 SAVANNAH STREET SE",20032,2001,"192","Yes",38.92191744,-76.9787689,"DISTRICT OF COLUMBIA","Congress Heights Senior Wellness Center"
"2024","3720 MARTIN LUTHER KING JR AVENUE SE",20032,1995,"71","No",38.89762817,-77.03060459,"DISTRICT OF COLUMBIA","King Office Building"
"2025","118 WAYNE PLACE SE",20032,2005,"66","Yes",38.89443642,-77.0235084,"WAYNE PLACE SENIOR LIVING LIMTIED PARTNERSHIP","St. Paul Senior Living at Wayne Place"
"2026","3827 9TH STREET SE",20032,1954,"66","No",38.87822956,-77.01932756,"DISTRICT OF COLUMBIA HOUSING AUTHORITY","Highland Addition"
"2027","3855 8TH STREET SE",20032,NA,"36","Yes",38.92689049,-77.04042143,"DISTRICT OF COLUMBIA","Ferebee-Hope Elementary School and Recreation Center"
"2028","21 ATLANTIC STREET SW",NA,2016,"66","Yes",38.96558337,-77.07543203,"TRINITY PLAZA LLC","Trinity Plaza"
"2029","619 YUMA STREET SE",20032,1942,"66","No",38.91504022,-77.04455847,"HIGHLAND RESIDENTIAL LP","Highland Dwellings II"
"2030","822 BARNABY ST SE",20032,1967,"66","Yes",38.92200686,-77.03236441,"VESTA DC III LLC","Gregory Apartments"
"2031","4219 4TH STREET SE",NA,1949,"66","Yes",38.90023653,-77.02019168,"SOUTHERN HILLS LP","Southern Hills"
"2032","101 ATLANTIC STREET SE",20032,1908,"185.5","No",38.81525772,-77.01672055,"DISTRICT OF COLUMBIA","Engine Company 33"
"2033","4 ATLANTIC STREET SW",20032,2015,"426.9","Yes",38.93827513,-77.03410151,"COMMUNITY OF HOPE INC","Conway Building"
"2034","115 ATLANTIC STREET SW",20032,2012,"206.4","No",38.90845592,-77.04115026,"DISTRICT OF COLUMBIA","Bellevue (William O. Lockridge) Library"
"2035","20 CHESAPEAKE STREET SW",20032,1944,"66","Yes",38.96729237,-77.01958064,"CHESAPEAKE PRESERVATION LLC","Madison Courts Apartments"
"2036","4225 6TH ST SE",20032,NA,"143.6","No",38.93326489,-77.05749357,"DISTRICT OF COLUMBIA","The Triumph - Ward 8"
"2037","425 CHESAPEAKE STREET SE",20032,1959,"36","Yes",38.88142498,-76.92542102,"DISTRICT OF COLUMBIA","Hendley Elementary School"
"2038","800 SOUTHERN AVE SE",20032,1965,"66","No",38.87573967,-77.00723791,"800 SOUTHERN AVENUE LLC","800 Southern Ave Apartments"
"2039","4313 3RD STREET SE",20032,1964,"66","Yes",38.90831319,-77.02935591,"ATLANTIC TERRACE LTD","Atlantic Terrace Ltd."
"2040","4399 SOUTH CAPITOL TERRACE SW",20032,2005,"36","Yes",38.90029137,-77.0553518,"DISTRICT OF COLUMBIA","Patterson Elementary School"
"2041","4275 4TH STREET SE",20032,1952,"36","Yes",38.92383052,-77.07768793,"ROMAN CATHOLIC ARCHBISHOP WASHINGTON","St Thomas More"
"2042","4 A DC VILLAGE LANE SW",20032,2011,"Under Review","Under Review",38.93871767,-76.99115028,"WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY","T75 - Shepherd Parkway Bus Facility"
"2043","ANACOSTIA FWY SW",20032,NA,"110.4","Yes",38.97505067,-77.02279723,"DISTRICT OF COLUMBIA","FEMS Training Academy"
"2044","ANACOSTIA FWY SW",20032,NA,"110.4","No",38.95577191,-77.08275067,"DISTRICT OF COLUMBIA","Metropolitan Police Academy"
"2045","ANACOSTIA FWY SW",20032,1950,"19","No",38.891956,-76.92464716,"DISTRICT OF COLUMBIA","MPD Evidence Control Branch"
"2046","ANACOSTIA FWY SW",20032,NA,"229.4","Yes",38.89690722,-77.01249174,"DISTRICT OF COLUMBIA","MPD Bomb Squad Trailers and Tactical Village"
"2047","4660 MARTIN LUTHER KING JR AVENUE SW",20032,1965,"66","Yes",38.93598856,-76.99489663,"WINGATE PROPERTIES LLC","The Vista at Wingate"
"2048","28 GALVESTON ST SW",20032,1965,"66","No",38.90552679,-77.0491533,"WINGATE PROPERTIES LLC","Gardens at Wingate"
"2049","1415 TUCKERMAN STREET NW",20011,1948,"66","Yes",38.90631859,-77.07011699,"MCDANIELS INVESTMENT CORP","The Jennifer"
"2050","1327 VAN BUREN STREET NW",20012,1970,"206.6","No",38.9221852,-77.02676305,"DISTRICT OF COLUMBIA","Fort Stevens Recreation Center"
"2051","915 SPRING ROAD NW",20010,1910,"36","Yes",38.90533802,-77.04223968,"DISTRICT OF COLUMBIA","Raymond Education Campus"
"2052","6001 GEORGIA AVENUE NW",20011,NA,"185.5","No",38.90211487,-77.00699596,"DISTRICT OF COLUMBIA","Fourth District Station"
"2053","300 MCMILLAN DRIVE NW",20001,1940,"229.4","Yes",38.89545417,-77.01564689,"DISTRICT OF COLUMBIA","Fire Alarm Headquarters"
"2054","300 MCMILLAN DRIVE NW",20001,1940,"229.4","No",38.89912816,-76.97891517,"DISTRICT OF COLUMBIA","Public Safety Communications Center"
"2055","2500 1ST STREET NW",20001,1975,"5.9","No",38.94257157,-77.07760293,"DISTRICT OF COLUMBIA","Bryant Street Campus"
"2056","2500 1ST STREET NW",20001,1975,"242.6","No",38.90899028,-77.03810466,"DISTRICT OF COLUMBIA","Bryant Street Garage"
"2057","1629 ECKINGTON PLACE NE",20002,1929,"21.2","Yes",38.93770131,-77.03610324,"R STREET STORAGE ASSOCIATES","CubeSmart - #594"
"2058","4900 BATES ROAD NE",20011,1961,"229.4","Yes",38.97376265,-77.0147433,"DISTRICT OF COLUMBIA","Fort Totten Solid Waste Transfer Station"
"2059","4801 NORTH CAPITOL STREET NE",20011,1950,"185.5","No",38.91866526,-77.03602245,"DISTRICT OF COLUMBIA","Engine Company 14"
"2060","1251 6TH ST NE",20002,1872,"199.3","No",38.87680778,-77.01495029,"GALLAUDET UNIVERSITY","Gallaudet University"
